,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
1425,2011-04,B06061,7.56,1.45,12.83,6.7,11.19,17.52,8.17,13.36,4.89,8.7,7.61,4.48,7.89,0.0,24.0,8.69,29.93,2.6,5.95,16.47,0.0,0.0,1.43,98.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,2011-04,B08385,7.8,2.78,14.12,4.17,6.81,11.13,10.74,15.84,8.0,15.24,3.39,14.72,14.29,15.23,12.27,21.79,17.2,1.23,2.55,0.73,0.0,0.0,0.94,99.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,2011-04,B13177,5.42,0.52,13.85,2.3,5.97,23.28,9.94,15.62,3.49,13.9,5.71,2.53,0.52,3.68,25.34,10.18,25.57,10.12,7.47,14.6,0.0,0.0,3.87,96.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,2011-04,B14040,10.27,1.61,15.0,4.5,11.17,6.19,7.99,13.06,3.42,26.8,0.0,1.38,4.12,4.57,18.87,24.44,30.05,0.95,11.51,4.1,0.0,0.0,0.56,99.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,2011-05,B01157,5.81,1.33,12.75,4.19,8.8,10.27,10.95,18.55,7.35,16.86,3.15,3.16,2.87,6.39,15.92,39.84,23.98,1.16,3.28,3.4,0.0,0.0,0.24,98.96,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,2011-05,B02396,4.43,0.0,24.59,4.74,5.36,4.57,16.51,14.72,0.0,25.07,0.0,13.72,5.41,6.11,28.5,17.01,24.72,0.0,1.32,3.22,0.0,0.0,2.86,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,2011-05,B04312,10.23,0.0,17.24,5.48,7.4,4.27,8.33,18.84,2.46,25.74,0.0,4.9,0.0,8.57,5.62,33.67,20.94,0.0,20.21,6.09,0.0,0.0,1.59,96.74,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,2011-05,B04313,10.48,0.0,17.12,5.67,7.46,4.25,8.22,19.31,2.38,25.11,0.0,4.87,0.0,8.14,6.24,33.22,21.3,0.0,20.2,6.03,0.0,0.0,1.32,97.36,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,2011-05,B04841,1.63,1.42,15.6,3.35,5.93,5.9,13.23,29.84,1.31,21.78,0.0,9.16,2.13,16.64,4.18,56.45,7.86,0.0,3.59,0.0,0.0,0.0,0.0,97.67,2.33,0.0,,,,,,,,,,,,,,,,
1434,2011-05,B06061,7.7,1.23,12.43,7.2,10.76,17.34,8.27,13.45,5.07,8.85,7.69,3.41,6.17,0.0,22.29,6.64,35.18,3.79,7.34,15.17,0.0,0.0,2.04,97.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,2011-05,B08385,7.65,2.93,14.26,4.36,6.57,11.08,10.86,15.59,8.23,15.01,3.45,14.77,14.62,15.13,12.45,20.39,17.67,1.46,3.15,0.37,0.0,0.0,1.42,98.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,2011-05,B13177,5.65,0.76,13.11,2.83,5.64,22.88,10.04,16.55,3.59,13.05,5.91,2.81,2.75,2.24,21.59,10.25,29.03,10.32,8.52,12.49,0.0,0.0,4.54,95.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,2011-05,B14040,9.93,1.75,15.98,5.07,11.17,5.32,8.19,12.95,4.14,25.5,0.0,4.71,3.5,4.62,24.0,20.5,26.07,2.23,10.25,4.12,0.0,0.0,0.45,99.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,2011-06,B01157,6.42,1.3,12.89,4.53,7.96,10.39,10.6,19.37,7.21,16.12,3.22,2.8,3.27,6.66,16.33,41.19,24.04,1.29,2.81,1.6,0.0,0.0,1.19,98.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,2011-06,B02396,4.62,0.0,25.99,4.81,5.42,4.56,14.57,14.77,0.0,25.28,0.0,17.35,5.52,3.22,30.8,16.1,19.53,0.0,1.33,6.15,0.0,0.0,1.08,98.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,2011-06,B04312,9.88,0.0,15.22,7.32,8.48,3.98,7.98,21.56,2.34,23.24,0.0,5.78,0.0,7.26,6.26,34.37,21.46,1.39,17.31,6.18,0.0,0.0,2.46,96.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,2011-06,B04313,10.38,0.0,15.65,7.8,8.44,4.04,7.97,19.77,2.47,23.49,0.0,5.72,0.0,7.38,7.04,32.21,22.21,1.41,17.84,6.19,0.0,0.0,5.93,93.51,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,2011-06,B05947,3.7,0.0,9.96,5.79,7.81,15.48,13.43,23.36,0.0,13.58,6.89,0.0,0.0,0.0,18.73,11.04,13.0,8.05,22.37,26.81,0.0,0.0,3.33,96.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,2011-06,B06061,8.24,1.26,12.45,6.86,10.56,17.15,8.49,13.85,5.01,8.44,7.69,2.26,9.08,0.0,27.92,1.84,33.38,6.39,7.35,11.79,0.0,0.0,0.64,99.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,2011-06,B07347,5.64,0.81,11.66,3.09,4.15,12.35,18.83,21.05,3.6,18.1,0.71,6.03,1.51,15.97,2.04,24.02,9.4,1.86,31.13,8.04,0.54,0.0,0.02,96.57,2.87,0.0,0.0,0.0,0.0,0.0,96.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,2011-06,B08385,7.39,2.93,14.42,4.6,6.51,11.11,10.49,15.87,8.07,15.07,3.53,14.66,15.33,15.33,12.36,20.42,17.06,1.49,3.13,0.24,0.0,0.0,1.29,98.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,2011-06,B09833,5.49,6.17,11.01,6.24,6.98,23.02,6.53,9.49,6.2,7.75,11.12,1.5,2.19,0.64,28.79,9.98,33.9,15.1,3.59,4.32,0.0,0.0,1.97,98.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,2011-06,B11222,5.51,0.0,39.73,13.02,17.58,0.0,0.0,16.51,7.01,0.63,0.0,17.04,9.92,30.03,5.72,9.73,7.36,6.36,5.89,7.95,0.0,0.0,0.0,99.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,2011-06,B11293,10.44,1.73,11.82,3.67,6.03,3.35,13.95,19.93,1.59,27.47,0.0,0.0,4.39,2.4,25.83,40.92,23.87,0.0,2.59,0.0,0.0,0.0,0.0,96.7,3.3,0.0,,,,,,,,,,,,,,,,
1449,2011-06,B12997,4.41,2.8,10.72,6.94,14.03,17.86,11.68,13.84,6.17,9.31,2.24,5.22,3.74,2.81,16.45,9.1,14.5,11.61,12.12,24.46,0.0,0.0,6.72,93.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,2011-06,B13086,2.34,3.94,8.36,1.02,6.76,3.69,20.13,26.61,0.74,26.42,0.0,0.0,0.0,7.94,2.5,42.26,15.4,0.68,26.83,4.4,0.0,0.0,2.07,97.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,2011-06,B13177,6.45,0.75,13.24,2.9,5.63,23.01,9.98,16.71,3.5,12.03,5.79,2.77,3.27,2.43,25.57,10.37,23.98,10.77,7.58,13.27,0.0,0.0,3.8,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,2011-06,B13835,3.71,1.01,20.0,0.65,7.64,7.43,13.37,16.27,1.03,28.89,0.0,0.51,0.74,2.72,5.84,41.4,21.09,2.74,19.41,5.56,0.0,0.0,2.38,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,2011-06,B14040,7.94,1.76,16.76,4.6,10.88,6.08,9.48,12.43,4.19,25.9,0.0,3.74,4.05,4.24,25.03,21.43,26.76,3.03,9.13,2.6,0.0,0.0,0.69,99.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,2011-07,B01157,6.51,1.72,13.71,4.0,9.11,10.16,10.75,19.32,6.98,14.45,3.28,1.76,4.02,6.34,16.73,41.83,24.95,0.58,1.71,2.09,0.0,0.0,0.26,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,2011-07,B02396,4.54,0.0,25.52,5.06,5.51,4.38,14.62,14.54,0.0,25.83,0.0,12.97,4.14,5.77,33.37,20.02,17.51,0.0,1.31,4.91,0.0,0.0,0.42,99.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,2011-07,B04312,10.42,0.0,18.11,7.0,10.66,3.42,7.12,20.99,3.9,18.37,0.0,5.18,0.57,7.42,5.13,34.66,18.52,1.1,19.15,8.28,0.0,0.0,1.68,97.15,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,2011-07,B04313,10.58,0.0,17.94,7.55,10.82,3.48,6.37,21.17,4.0,18.09,0.0,4.98,0.53,6.91,5.69,34.0,19.35,1.03,19.59,7.92,0.0,0.0,2.75,96.39,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,2011-07,B04841,1.48,1.43,15.27,3.41,9.36,6.45,13.11,29.83,1.35,18.3,0.0,4.38,6.52,19.64,4.34,53.92,9.33,0.0,1.87,0.0,0.0,1.64,0.0,97.54,0.83,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,2011-07,B06061,7.78,1.27,12.82,6.5,10.4,17.59,9.32,13.08,5.23,8.07,7.94,1.29,7.49,1.07,29.97,9.2,27.84,3.89,3.7,15.56,0.0,0.0,0.64,99.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,2011-07,B08385,7.55,3.04,14.51,4.77,7.13,11.12,10.47,15.27,8.21,14.34,3.6,14.25,15.64,15.58,12.2,20.07,17.35,1.44,3.47,0.0,0.0,0.0,0.85,99.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,2011-07,B11293,9.62,1.82,10.65,3.8,8.09,5.02,12.49,20.97,1.73,25.82,0.0,2.44,3.13,3.58,26.07,39.74,21.34,0.0,2.82,0.88,0.0,0.0,0.0,97.88,2.12,0.0,,,,,,,,,,,,,,,,
1462,2011-07,B11999,4.67,1.32,13.98,3.9,6.04,10.87,11.18,17.52,9.45,16.0,5.05,18.76,20.01,16.66,15.73,13.48,15.02,0.22,0.0,0.13,0.0,0.0,0.97,99.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,2011-07,B13177,6.69,0.76,13.83,3.02,5.51,21.87,10.52,17.6,3.76,10.45,5.98,2.86,3.49,2.62,26.79,11.52,24.41,10.48,2.77,15.06,0.0,0.0,4.55,95.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,2011-07,B14040,8.46,2.5,17.18,4.78,11.28,6.43,9.55,12.39,4.23,23.21,0.0,2.32,9.25,4.12,30.65,19.26,20.26,3.19,6.49,4.46,0.0,0.0,0.02,99.24,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,2011-08,B01157,5.32,1.83,14.36,5.18,9.86,9.86,10.84,18.89,7.07,13.71,3.09,1.21,5.56,7.42,14.95,42.04,23.93,0.68,3.41,0.8,0.0,0.0,1.22,98.25,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,2011-08,B02396,4.49,0.0,26.1,4.54,5.15,5.52,14.56,13.37,0.0,26.28,0.0,13.94,3.8,5.94,25.54,17.9,25.46,0.0,3.87,3.56,0.0,0.0,0.82,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,2011-08,B04312,9.93,0.0,15.33,5.69,8.16,3.88,7.93,25.12,3.46,20.5,0.0,3.32,2.31,7.57,7.41,33.48,19.7,0.56,15.73,9.93,0.0,0.0,4.6,94.23,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,2011-08,B04313,10.17,0.0,15.54,5.92,8.07,3.81,7.86,24.54,3.38,20.72,0.0,3.39,2.23,7.14,7.33,33.21,19.84,0.54,16.36,9.97,0.0,0.0,3.75,95.51,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,2011-08,B04841,1.32,1.52,16.5,2.88,9.16,5.84,13.69,29.88,0.89,18.32,0.0,5.43,6.66,24.83,1.06,46.58,11.53,0.0,3.91,0.0,0.0,0.0,0.0,97.03,2.97,0.0,,,,,,,,,,,,,,,,
1470,2011-08,B06061,7.67,0.0,12.48,6.27,7.86,17.45,9.88,12.25,8.35,9.54,8.24,0.0,9.12,0.0,26.73,5.93,38.98,6.18,5.5,7.55,0.0,0.0,1.38,98.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,2011-08,B08385,7.38,3.14,14.45,5.09,6.27,11.28,10.34,15.4,8.56,14.19,3.92,14.69,16.27,15.65,12.3,19.68,15.79,1.57,4.05,0.0,0.0,0.0,0.11,99.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2011-08,B11293,7.13,1.8,11.78,4.08,8.04,4.55,15.21,20.55,1.75,25.11,0.0,3.32,3.93,3.46,24.93,39.68,18.6,0.0,6.08,0.0,0.0,0.0,0.0,97.11,2.89,0.0,,,,,,,,,,,,,,,,
1473,2011-08,B11999,4.2,1.37,14.79,3.84,6.25,11.31,11.08,16.94,9.24,15.65,5.32,18.62,20.49,16.98,12.51,13.88,16.94,0.3,0.0,0.28,0.0,0.0,0.92,99.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,2011-08,B13177,5.12,0.45,14.59,3.55,5.66,21.36,11.06,16.34,5.14,10.19,6.54,4.3,4.11,2.03,24.69,11.2,24.76,11.04,5.81,12.07,0.0,0.0,4.42,95.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,2011-08,B14040,10.55,2.07,15.16,4.42,10.17,9.49,10.51,13.36,3.9,19.55,0.82,9.08,10.67,3.08,28.78,18.33,16.73,3.24,6.32,3.79,0.0,0.0,0.77,99.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,2011-09,B01157,4.64,1.89,14.81,5.13,8.12,10.13,11.19,19.49,6.92,14.7,2.98,2.48,5.98,8.19,14.23,42.55,20.82,0.72,4.25,0.78,0.0,0.0,0.59,98.89,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,2011-09,B02396,4.59,0.0,22.24,4.47,4.49,6.33,14.69,18.73,0.0,24.47,0.0,20.48,3.85,1.49,20.02,17.25,31.89,0.0,1.22,3.81,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,2011-09,B04312,8.31,0.0,17.0,6.47,7.44,3.41,10.3,23.37,3.58,20.12,0.0,5.21,2.18,6.15,8.58,33.47,19.94,1.93,16.96,5.58,0.0,0.0,0.14,99.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,2011-09,B04313,8.52,0.0,17.63,6.13,7.12,3.33,10.48,23.35,3.24,20.2,0.0,5.27,2.08,6.13,8.4,33.45,19.86,1.93,17.71,5.18,0.0,0.0,1.9,96.85,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,2011-09,B04841,1.11,1.48,17.49,2.8,8.39,5.69,14.89,29.04,0.46,18.63,0.0,7.35,5.28,21.93,0.86,49.33,13.09,0.0,2.16,0.0,0.0,2.56,0.0,97.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,2011-09,B05947,4.77,0.0,4.96,8.0,5.11,14.77,11.72,18.88,1.14,19.48,11.18,1.28,0.0,0.0,15.86,14.19,22.75,14.81,12.9,18.21,0.0,0.0,5.09,94.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,2011-09,B06061,4.44,0.0,16.22,7.28,8.06,18.2,6.28,12.43,8.54,10.5,8.04,0.0,8.51,0.0,32.27,7.81,34.78,5.05,5.01,6.58,0.0,0.0,1.01,98.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,2011-09,B07347,7.58,0.9,12.25,0.99,3.06,14.62,18.05,17.23,3.52,20.86,0.93,2.77,0.78,16.65,4.5,24.7,8.8,2.46,28.57,10.78,0.55,0.0,0.0,95.28,4.16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,2011-09,B08385,5.96,2.83,14.57,5.13,6.06,11.45,11.2,14.74,9.4,14.48,4.18,14.76,16.94,16.4,11.98,19.14,14.93,1.97,3.36,0.52,0.0,0.06,1.55,98.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,2011-09,B09833,3.17,2.89,9.16,7.38,6.24,22.5,5.55,9.37,10.11,8.58,15.06,1.14,2.75,0.47,35.11,14.03,30.12,10.23,4.15,1.99,0.0,0.0,2.82,97.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,2011-09,B11222,4.2,0.0,38.24,3.0,24.48,0.0,0.0,19.15,8.91,2.02,0.0,8.27,26.41,28.74,0.0,6.04,7.64,7.25,10.24,5.41,0.0,0.0,0.82,97.66,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,2011-09,B11999,3.81,1.24,15.68,3.74,5.85,10.07,11.67,18.23,9.56,14.97,5.19,19.19,19.78,17.4,12.38,15.96,14.86,0.26,0.0,0.18,0.0,0.0,1.24,98.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,2011-09,B12997,5.81,3.23,10.23,5.96,12.97,17.88,12.65,12.74,6.07,8.98,3.48,5.33,5.23,1.79,18.52,7.47,17.84,16.1,10.13,17.59,0.0,0.0,12.85,86.98,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,2011-09,B13086,2.23,4.95,6.41,1.02,6.81,3.61,19.24,28.55,0.82,26.35,0.0,0.57,0.0,7.89,0.99,41.8,15.78,0.0,27.36,5.61,0.0,0.0,2.2,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,2011-09,B13177,4.61,0.46,14.94,3.66,4.88,21.76,10.67,16.11,4.9,10.88,7.12,2.85,3.61,4.79,25.69,7.62,27.91,8.48,4.47,14.58,0.0,0.0,4.25,95.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,2011-09,B13835,3.98,1.17,19.99,0.0,7.64,6.46,11.9,22.06,1.64,25.16,0.0,2.34,2.71,3.9,4.73,46.62,14.93,2.31,20.14,2.32,0.0,0.0,2.1,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,2011-09,B14040,9.15,2.06,16.13,4.73,10.43,9.08,12.18,12.47,3.8,19.07,0.91,8.7,14.22,1.43,28.71,12.85,25.31,2.54,6.26,0.0,0.0,0.0,0.26,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,2011-10,B01157,6.44,1.68,16.3,2.45,7.9,10.22,9.79,20.45,6.87,15.18,2.71,3.92,6.69,7.48,14.69,42.92,17.91,1.19,3.63,1.58,0.0,0.0,0.66,98.31,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,2011-10,B02396,4.27,0.0,22.31,4.09,4.63,6.41,14.35,18.1,0.0,25.85,0.0,15.79,7.41,1.0,23.43,17.7,30.27,0.0,1.07,3.33,0.0,0.0,1.71,98.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,2011-10,B04312,10.39,0.0,15.67,6.92,8.71,3.28,9.35,18.6,2.75,24.34,0.0,2.76,1.58,7.46,5.3,38.17,23.67,3.75,14.8,2.52,0.0,0.0,4.82,94.85,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,2011-10,B04313,10.33,0.0,15.64,6.79,8.54,3.26,9.25,19.05,2.74,24.41,0.0,2.64,1.56,7.51,5.26,38.59,23.83,3.69,14.81,2.12,0.0,0.0,5.59,93.41,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2011-10,B04841,1.19,1.5,17.17,2.54,9.15,5.59,15.22,29.03,0.46,18.15,0.0,6.16,5.5,18.66,1.12,51.35,15.67,0.0,1.54,0.0,0.0,0.0,0.0,96.82,3.18,0.0,,,,,,,,,,,,,,,,
1498,2011-10,B06061,4.95,0.0,16.77,7.05,10.85,18.84,6.77,13.1,8.22,10.23,3.21,1.63,6.51,0.0,37.98,9.27,32.07,5.24,3.53,3.77,0.0,0.0,0.35,99.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
